Date,Ticker,Compound,Positive,Negative,Neutral,Sentiment Signal
2020-10-21,BTC,0.0,0.0,0.0,1.0,0
2020-10-20,BTC,0.0,0.0,0.0,1.0,0
2020-10-19,BTC,0.0,0.0,0.0,1.0,0
2020-10-18,BTC,0.0,0.0,0.0,1.0,0
2020-10-17,BTC,0.0,0.0,0.0,1.0,0
2020-10-16,BTC,0.0,0.0,0.0,1.0,0
2020-10-15,BTC,0.0,0.0,0.0,1.0,0
2020-10-14,BTC,0.0,0.0,0.0,1.0,0
2020-10-13,BTC,0.0,0.0,0.0,1.0,0
2020-10-12,BTC,0.0,0.0,0.0,1.0,0
2020-10-11,BTC,0.0,0.0,0.0,1.0,0
2020-10-10,BTC,0.0,0.0,0.0,1.0,0
2020-10-09,BTC,0.0,0.0,0.0,1.0,0
2020-10-08,BTC,0.0,0.0,0.0,1.0,0
2020-10-07,BTC,0.0,0.0,0.0,1.0,0
2020-10-06,BTC,0.0,0.0,0.0,1.0,0
2020-10-05,BTC,0.0,0.0,0.0,1.0,0
2020-10-04,BTC,0.0,0.0,0.0,1.0,0
2020-10-03,BTC,0.0,0.0,0.0,1.0,0
2020-10-02,BTC,0.0,0.0,0.0,1.0,0
2020-10-01,BTC,0.0,0.0,0.0,1.0,0
2020-09-30,BTC,0.0,0.0,0.0,1.0,0
2020-09-29,BTC,0.0,0.0,0.0,1.0,0
2020-09-28,BTC,0.0,0.0,0.0,1.0,0
2020-09-27,BTC,0.0,0.0,0.0,1.0,0
2020-09-26,BTC,0.0,0.0,0.0,1.0,0
2020-09-25,BTC,0.0,0.0,0.0,1.0,0
2020-09-24,BTC,0.0,0.0,0.0,1.0,0
2020-09-23,BTC,0.0,0.0,0.0,1.0,0
2020-09-22,BTC,0.0,0.0,0.0,1.0,0
2020-09-21,BTC,0.0,0.0,0.0,1.0,0
2020-09-20,BTC,0.0,0.0,0.0,1.0,0
2020-09-19,BTC,0.0,0.0,0.0,1.0,0
2020-09-18,BTC,0.0,0.0,0.0,1.0,0
2020-09-17,BTC,0.0,0.0,0.0,1.0,0
2020-09-16,BTC,0.0,0.0,0.0,1.0,0
2020-09-15,BTC,0.0,0.0,0.0,1.0,0
2020-09-14,BTC,0.0,0.0,0.0,1.0,0
2020-09-13,BTC,0.0,0.0,0.0,1.0,0
2020-09-12,BTC,0.0,0.0,0.0,1.0,0
2020-09-11,BTC,0.0,0.0,0.0,1.0,0
2020-09-10,BTC,0.0,0.0,0.0,1.0,0
2020-09-09,BTC,0.0,0.0,0.0,1.0,0
2020-09-08,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-07,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-06,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-05,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-04,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-03,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-02,BTC,-0.296,0.0,0.073,0.927,-1
2020-09-01,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-31,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-30,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-29,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-28,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-27,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-26,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-25,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-24,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-23,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-22,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-21,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-20,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-19,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-18,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-17,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-16,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-15,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-14,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-13,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-12,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-11,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-10,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-09,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-08,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-07,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-06,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-05,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-04,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-03,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-02,BTC,-0.296,0.0,0.073,0.927,-1
2020-08-01,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-31,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-30,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-29,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-28,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-27,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-26,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-25,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-24,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-23,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-22,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-21,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-20,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-19,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-18,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-17,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-16,BTC,-0.296,0.0,0.073,0.927,-1
2020-07-15,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-14,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-13,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-12,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-11,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-10,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-09,BTC,-0.128,0.057,0.074,0.87,-1
2020-07-08,BTC,0.0,0.0,0.0,1.0,0
2020-07-07,BTC,0.0,0.0,0.0,1.0,0
2020-07-06,BTC,0.0,0.0,0.0,1.0,0
2020-07-05,BTC,0.0,0.0,0.0,1.0,0
2020-07-04,BTC,0.0,0.0,0.0,1.0,0
2020-07-03,BTC,0.0,0.0,0.0,1.0,0
2020-07-02,BTC,0.0,0.0,0.0,1.0,0
2020-07-01,BTC,0.0,0.0,0.0,1.0,0
2020-06-30,BTC,0.0,0.0,0.0,1.0,0
2020-06-29,BTC,0.0,0.0,0.0,1.0,0
2020-06-28,BTC,0.0,0.0,0.0,1.0,0
2020-06-27,BTC,0.0,0.0,0.0,1.0,0
2020-06-26,BTC,0.0,0.0,0.0,1.0,0
2020-06-25,BTC,0.0,0.0,0.0,1.0,0
2020-06-24,BTC,0.0,0.0,0.0,1.0,0
2020-06-23,BTC,0.0,0.0,0.0,1.0,0
2020-06-22,BTC,0.0,0.0,0.0,1.0,0
2020-06-21,BTC,0.0,0.0,0.0,1.0,0
2020-06-20,BTC,0.0,0.0,0.0,1.0,0
2020-06-19,BTC,0.0,0.0,0.0,1.0,0
2020-06-18,BTC,0.0,0.0,0.0,1.0,0
2020-06-17,BTC,0.0,0.0,0.0,1.0,0
2020-06-16,BTC,0.0,0.0,0.0,1.0,0
2020-06-15,BTC,0.0,0.0,0.0,1.0,0
2020-06-14,BTC,0.0,0.0,0.0,1.0,0
2020-06-13,BTC,0.0,0.0,0.0,1.0,0
2020-06-12,BTC,0.0,0.0,0.0,1.0,0
2020-06-11,BTC,0.0,0.0,0.0,1.0,0
2020-06-10,BTC,0.0,0.0,0.0,1.0,0
2020-06-09,BTC,0.0,0.0,0.0,1.0,0
2020-06-08,BTC,0.0,0.0,0.0,1.0,0
2020-06-07,BTC,0.0,0.0,0.0,1.0,0
2020-06-06,BTC,0.0,0.0,0.0,1.0,0
2020-06-05,BTC,0.0,0.0,0.0,1.0,0
2020-06-04,BTC,0.0,0.0,0.0,1.0,0
2020-06-03,BTC,0.0,0.0,0.0,1.0,0
2020-06-02,BTC,0.0,0.0,0.0,1.0,0
2020-06-01,BTC,0.0,0.0,0.0,1.0,0
2020-05-31,BTC,0.0,0.0,0.0,1.0,0
2020-05-30,BTC,0.0,0.0,0.0,1.0,0
2020-05-29,BTC,0.0,0.0,0.0,1.0,0
2020-05-28,BTC,0.0,0.0,0.0,1.0,0
2020-05-27,BTC,0.0,0.0,0.0,1.0,0
2020-05-26,BTC,0.0,0.0,0.0,1.0,0
2020-05-25,BTC,0.0,0.0,0.0,1.0,0
2020-05-24,BTC,0.0,0.0,0.0,1.0,0
2020-05-23,BTC,0.0,0.0,0.0,1.0,0
2020-05-22,BTC,0.0,0.0,0.0,1.0,0
2020-05-21,BTC,0.0,0.0,0.0,1.0,0
2020-05-20,BTC,0.0,0.0,0.0,1.0,0
2020-05-19,BTC,0.0,0.0,0.0,1.0,0
2020-05-18,BTC,0.0,0.0,0.0,1.0,0
2020-05-17,BTC,0.0,0.0,0.0,1.0,0
2020-05-16,BTC,0.0,0.0,0.0,1.0,0
2020-05-15,BTC,0.0,0.0,0.0,1.0,0
2020-05-14,BTC,0.0,0.0,0.0,1.0,0
2020-05-13,BTC,0.0,0.0,0.0,1.0,0
2020-05-12,BTC,0.0,0.0,0.0,1.0,0
2020-05-11,BTC,0.0,0.0,0.0,1.0,0
2020-05-10,BTC,0.0,0.0,0.0,1.0,0
2020-05-09,BTC,0.0,0.0,0.0,1.0,0
2020-05-08,BTC,0.0,0.0,0.0,1.0,0
2020-05-07,BTC,0.0,0.0,0.0,1.0,0
2020-05-06,BTC,0.0,0.0,0.0,1.0,0
2020-05-05,BTC,0.0,0.0,0.0,1.0,0
2020-05-04,BTC,0.0,0.0,0.0,1.0,0
2020-05-03,BTC,0.0,0.0,0.0,1.0,0
2020-05-02,BTC,0.0,0.0,0.0,1.0,0
2020-05-01,BTC,0.0,0.0,0.0,1.0,0
2020-04-30,BTC,0.0,0.0,0.0,1.0,0
2020-04-29,BTC,0.0,0.0,0.0,1.0,0
2020-04-28,BTC,0.0,0.0,0.0,1.0,0
2020-04-27,BTC,0.0,0.0,0.0,1.0,0
2020-04-26,BTC,0.0,0.0,0.0,1.0,0
2020-04-25,BTC,0.0,0.0,0.0,1.0,0
2020-04-24,BTC,0.0,0.0,0.0,1.0,0
2020-04-23,BTC,0.0,0.0,0.0,1.0,0
2020-04-22,BTC,0.0,0.0,0.0,1.0,0
2020-04-21,BTC,0.0,0.0,0.0,1.0,0
2020-04-20,BTC,0.0,0.0,0.0,1.0,0
2020-04-19,BTC,0.0,0.0,0.0,1.0,0
2020-04-18,BTC,0.0,0.0,0.0,1.0,0
2020-04-17,BTC,0.0,0.0,0.0,1.0,0
2020-04-16,BTC,0.0,0.0,0.0,1.0,0
2020-04-15,BTC,0.0,0.0,0.0,1.0,0
2020-04-14,BTC,0.0,0.0,0.0,1.0,0
2020-04-13,BTC,0.0,0.0,0.0,1.0,0
2020-04-12,BTC,0.0,0.0,0.0,1.0,0
2020-04-11,BTC,0.0,0.0,0.0,1.0,0
2020-04-10,BTC,0.0,0.0,0.0,1.0,0
2020-04-09,BTC,0.0,0.0,0.0,1.0,0
2020-04-08,BTC,0.0,0.0,0.0,1.0,0
2020-04-07,BTC,0.0,0.0,0.0,1.0,0
2020-04-06,BTC,0.0,0.0,0.0,1.0,0
2020-04-05,BTC,0.0,0.0,0.0,1.0,0
2020-04-04,BTC,0.0,0.0,0.0,1.0,0
2020-04-03,BTC,0.0,0.0,0.0,1.0,0
2020-04-02,BTC,0.4588,0.167,0.0,0.833,1
2020-04-01,BTC,0.4588,0.167,0.0,0.833,1
2020-03-31,BTC,0.4588,0.167,0.0,0.833,1
2020-03-30,BTC,0.4588,0.167,0.0,0.833,1
2020-03-29,BTC,0.4588,0.167,0.0,0.833,1
2020-03-28,BTC,0.4588,0.167,0.0,0.833,1
2020-03-27,BTC,0.4588,0.167,0.0,0.833,1
2020-03-26,BTC,0.4588,0.167,0.0,0.833,1
2020-03-25,BTC,0.4588,0.167,0.0,0.833,1
2020-03-24,BTC,0.4588,0.167,0.0,0.833,1
2020-03-23,BTC,0.4588,0.167,0.0,0.833,1
2020-03-22,BTC,0.4588,0.167,0.0,0.833,1
2020-03-21,BTC,0.4588,0.167,0.0,0.833,1
2020-03-20,BTC,0.4588,0.167,0.0,0.833,1
2020-03-19,BTC,0.4588,0.167,0.0,0.833,1
2020-03-18,BTC,0.4588,0.167,0.0,0.833,1
2020-03-17,BTC,0.4588,0.167,0.0,0.833,1
2020-03-16,BTC,0.4588,0.167,0.0,0.833,1
2020-03-15,BTC,0.4588,0.167,0.0,0.833,1
2020-03-14,BTC,0.4588,0.167,0.0,0.833,1
2020-03-13,BTC,0.4588,0.167,0.0,0.833,1
2020-03-12,BTC,0.4588,0.167,0.0,0.833,1
2020-03-11,BTC,0.4588,0.167,0.0,0.833,1
2020-03-10,BTC,0.4588,0.167,0.0,0.833,1
2020-03-09,BTC,0.4588,0.167,0.0,0.833,1
2020-03-08,BTC,0.4588,0.167,0.0,0.833,1
2020-03-07,BTC,0.4588,0.167,0.0,0.833,1
2020-03-06,BTC,0.4588,0.167,0.0,0.833,1
2020-03-05,BTC,0.4588,0.167,0.0,0.833,1
2020-03-04,BTC,0.4588,0.167,0.0,0.833,1
2020-03-03,BTC,0.4588,0.167,0.0,0.833,1
2020-03-02,BTC,0.4588,0.167,0.0,0.833,1
2020-03-01,BTC,0.4588,0.167,0.0,0.833,1
2020-02-29,BTC,0.4588,0.167,0.0,0.833,1
2020-02-28,BTC,0.4588,0.167,0.0,0.833,1
2020-02-27,BTC,0.4588,0.167,0.0,0.833,1
2020-02-26,BTC,0.4588,0.167,0.0,0.833,1
2020-02-25,BTC,0.4588,0.167,0.0,0.833,1
2020-02-24,BTC,0.4588,0.167,0.0,0.833,1
2020-02-23,BTC,0.4588,0.167,0.0,0.833,1
2020-02-22,BTC,0.4588,0.167,0.0,0.833,1
2020-02-21,BTC,0.4588,0.167,0.0,0.833,1
2020-02-20,BTC,0.4588,0.167,0.0,0.833,1
2020-02-19,BTC,0.4588,0.167,0.0,0.833,1
2020-02-18,BTC,0.4588,0.167,0.0,0.833,1
2020-02-17,BTC,0.4588,0.167,0.0,0.833,1
2020-02-16,BTC,0.4588,0.167,0.0,0.833,1
2020-02-15,BTC,0.4588,0.167,0.0,0.833,1
2020-02-14,BTC,0.4588,0.167,0.0,0.833,1
2020-02-13,BTC,0.4588,0.167,0.0,0.833,1
2020-02-12,BTC,0.4588,0.167,0.0,0.833,1
2020-02-11,BTC,0.4588,0.167,0.0,0.833,1
2020-02-10,BTC,0.4588,0.167,0.0,0.833,1
2020-02-09,BTC,0.4588,0.167,0.0,0.833,1
2020-02-08,BTC,0.4588,0.167,0.0,0.833,1
2020-02-07,BTC,0.4588,0.167,0.0,0.833,1
2020-02-06,BTC,0.4588,0.167,0.0,0.833,1
2020-02-05,BTC,0.4588,0.167,0.0,0.833,1
2020-02-04,BTC,0.4588,0.167,0.0,0.833,1
2020-02-03,BTC,0.4588,0.167,0.0,0.833,1
2020-02-02,BTC,0.4588,0.167,0.0,0.833,1
2020-02-01,BTC,0.4588,0.167,0.0,0.833,1
2020-01-31,BTC,0.4588,0.167,0.0,0.833,1
2020-01-30,BTC,0.4588,0.167,0.0,0.833,1
2020-01-29,BTC,0.4588,0.167,0.0,0.833,1
2020-01-28,BTC,0.4588,0.167,0.0,0.833,1
2020-01-27,BTC,0.4588,0.167,0.0,0.833,1
2020-01-26,BTC,0.4588,0.167,0.0,0.833,1
2020-01-25,BTC,0.4588,0.167,0.0,0.833,1
2020-01-24,BTC,0.4588,0.167,0.0,0.833,1
2020-01-23,BTC,0.4588,0.167,0.0,0.833,1
2020-01-22,BTC,0.4588,0.167,0.0,0.833,1
2020-01-21,BTC,0.4588,0.167,0.0,0.833,1
2020-01-20,BTC,0.4588,0.167,0.0,0.833,1
2020-01-19,BTC,0.4588,0.167,0.0,0.833,1
2020-01-18,BTC,0.4588,0.167,0.0,0.833,1
2020-01-17,BTC,0.4588,0.167,0.0,0.833,1
2020-01-16,BTC,0.4588,0.167,0.0,0.833,1
2020-01-15,BTC,0.4588,0.167,0.0,0.833,1
2020-01-14,BTC,0.4588,0.167,0.0,0.833,1
2020-01-13,BTC,0.4588,0.167,0.0,0.833,1
2020-01-12,BTC,0.4588,0.167,0.0,0.833,1
2020-01-11,BTC,0.4588,0.167,0.0,0.833,1
2020-01-10,BTC,0.4588,0.167,0.0,0.833,1
2020-01-09,BTC,0.4588,0.167,0.0,0.833,1
2020-01-08,BTC,0.4588,0.167,0.0,0.833,1
2020-01-07,BTC,0.4588,0.167,0.0,0.833,1
2020-01-06,BTC,0.4588,0.167,0.0,0.833,1
2020-01-05,BTC,0.4588,0.167,0.0,0.833,1
2020-01-04,BTC,0.4588,0.167,0.0,0.833,1
2020-01-03,BTC,0.4588,0.167,0.0,0.833,1
2020-01-02,BTC,0.4588,0.167,0.0,0.833,1
2020-01-01,BTC,0.4588,0.167,0.0,0.833,1
2019-12-31,BTC,0.4588,0.167,0.0,0.833,1
2019-12-30,BTC,0.4588,0.167,0.0,0.833,1
2019-12-29,BTC,0.4588,0.167,0.0,0.833,1
2019-12-28,BTC,0.4588,0.167,0.0,0.833,1
2019-12-27,BTC,0.4588,0.167,0.0,0.833,1
2019-12-26,BTC,0.4588,0.167,0.0,0.833,1
2019-12-25,BTC,0.4588,0.167,0.0,0.833,1
2019-12-24,BTC,0.4588,0.167,0.0,0.833,1
2019-12-23,BTC,0.4588,0.167,0.0,0.833,1
2019-12-22,BTC,0.4588,0.167,0.0,0.833,1
2019-12-21,BTC,0.4588,0.167,0.0,0.833,1
2019-12-20,BTC,0.4588,0.167,0.0,0.833,1
2019-12-19,BTC,0.4588,0.167,0.0,0.833,1
2019-12-18,BTC,0.4588,0.167,0.0,0.833,1
2019-12-17,BTC,0.4588,0.167,0.0,0.833,1
2019-12-16,BTC,0.4588,0.167,0.0,0.833,1
2019-12-15,BTC,0.4588,0.167,0.0,0.833,1
2019-12-14,BTC,0.4588,0.167,0.0,0.833,1
2019-12-13,BTC,0.4588,0.167,0.0,0.833,1
2019-12-12,BTC,0.4588,0.167,0.0,0.833,1
2019-12-11,BTC,0.4588,0.167,0.0,0.833,1
2019-12-10,BTC,0.4588,0.167,0.0,0.833,1
2019-12-09,BTC,0.4588,0.167,0.0,0.833,1
2019-12-08,BTC,0.4588,0.167,0.0,0.833,1
2019-12-07,BTC,0.4588,0.167,0.0,0.833,1
2019-12-06,BTC,0.4588,0.167,0.0,0.833,1
2019-12-05,BTC,0.4588,0.167,0.0,0.833,1
2019-12-04,BTC,0.4588,0.167,0.0,0.833,1
2019-12-03,BTC,0.4588,0.167,0.0,0.833,1
2019-12-02,BTC,0.4588,0.167,0.0,0.833,1
2019-12-01,BTC,0.4588,0.167,0.0,0.833,1
2019-11-30,BTC,0.4588,0.167,0.0,0.833,1
2019-11-29,BTC,0.4588,0.167,0.0,0.833,1
2019-11-28,BTC,0.4588,0.167,0.0,0.833,1
2019-11-27,BTC,0.4588,0.167,0.0,0.833,1
2019-11-26,BTC,0.4588,0.167,0.0,0.833,1
2019-11-25,BTC,0.4588,0.167,0.0,0.833,1
2019-11-24,BTC,0.4588,0.167,0.0,0.833,1
2019-11-23,BTC,0.4588,0.167,0.0,0.833,1
2019-11-22,BTC,0.4588,0.167,0.0,0.833,1
2019-11-21,BTC,0.4588,0.167,0.0,0.833,1
2019-11-20,BTC,0.4588,0.167,0.0,0.833,1
2019-11-19,BTC,0.4588,0.167,0.0,0.833,1
2019-11-18,BTC,0.4588,0.167,0.0,0.833,1
2019-11-17,BTC,0.4588,0.167,0.0,0.833,1
2019-11-16,BTC,0.4588,0.167,0.0,0.833,1
2019-11-15,BTC,0.4588,0.167,0.0,0.833,1
2019-11-14,BTC,0.4588,0.167,0.0,0.833,1
2019-11-13,BTC,0.4588,0.167,0.0,0.833,1
2019-11-12,BTC,0.4588,0.167,0.0,0.833,1
2019-11-11,BTC,0.4588,0.167,0.0,0.833,1
2019-11-10,BTC,0.4588,0.167,0.0,0.833,1
2019-11-09,BTC,0.4588,0.167,0.0,0.833,1
2019-11-08,BTC,0.4588,0.167,0.0,0.833,1
2019-11-07,BTC,0.4588,0.167,0.0,0.833,1
2019-11-06,BTC,0.4588,0.167,0.0,0.833,1
2019-11-05,BTC,0.4588,0.167,0.0,0.833,1
2019-11-04,BTC,0.4588,0.167,0.0,0.833,1
2019-11-03,BTC,0.4588,0.167,0.0,0.833,1
2019-11-02,BTC,0.4588,0.167,0.0,0.833,1
2019-11-01,BTC,0.4588,0.167,0.0,0.833,1
2019-10-31,BTC,0.4588,0.167,0.0,0.833,1
2019-10-30,BTC,0.4588,0.167,0.0,0.833,1
2019-10-29,BTC,0.4588,0.167,0.0,0.833,1
2019-10-28,BTC,0.4588,0.167,0.0,0.833,1
2019-10-27,BTC,0.4588,0.167,0.0,0.833,1
2019-10-26,BTC,0.4588,0.167,0.0,0.833,1
2019-10-25,BTC,0.4588,0.167,0.0,0.833,1
2019-10-24,BTC,0.4588,0.167,0.0,0.833,1
2019-10-23,BTC,0.4588,0.167,0.0,0.833,1
2019-10-22,BTC,0.4588,0.167,0.0,0.833,1
2019-10-21,BTC,0.4588,0.167,0.0,0.833,1
2019-10-20,BTC,0.4588,0.167,0.0,0.833,1
2019-10-19,BTC,0.4588,0.167,0.0,0.833,1
2019-10-18,BTC,0.4588,0.167,0.0,0.833,1
2019-10-17,BTC,0.4588,0.167,0.0,0.833,1
2019-10-16,BTC,0.4588,0.167,0.0,0.833,1
2019-10-15,BTC,0.4588,0.167,0.0,0.833,1
2019-10-14,BTC,0.4588,0.167,0.0,0.833,1
2019-10-13,BTC,0.4588,0.167,0.0,0.833,1
2019-10-12,BTC,0.4588,0.167,0.0,0.833,1
2019-10-11,BTC,0.4588,0.167,0.0,0.833,1
