Date,Ticker,Compound,Positive,Negative,Neutral,Sentiment Signal
2020-01-12,XLM,0.0,0.0,0.0,1.0,0
2020-01-11,XLM,-0.7405,0.084,0.257,0.659,-1
2020-01-10,XLM,-0.7405,0.084,0.257,0.659,-1
2020-01-09,XLM,-0.7405,0.084,0.257,0.659,-1
2020-01-08,XLM,0.4767,0.204,0.0,0.796,1
2020-01-07,XLM,0.0,0.0,0.0,1.0,0
2020-01-06,XLM,0.0,0.0,0.0,1.0,0
2020-01-05,XLM,0.2023,0.153,0.0,0.847,1
2020-01-04,XLM,0.2023,0.153,0.0,0.847,1
2020-01-03,XLM,0.0,0.0,0.0,1.0,0
2020-01-02,XLM,0.0,0.0,0.0,1.0,0
2020-01-01,XLM,0.0,0.0,0.0,1.0,0
2019-12-31,XLM,0.0,0.0,0.0,1.0,0
2019-12-30,XLM,0.0,0.0,0.0,1.0,0
2019-12-29,XLM,0.0,0.0,0.0,1.0,0
2019-12-28,XLM,0.0,0.0,0.0,1.0,0
2019-12-27,XLM,0.0,0.0,0.0,1.0,0
2019-12-26,XLM,0.0,0.0,0.0,1.0,0
2019-12-25,XLM,0.7772,0.18,0.0,0.82,1
2019-12-24,XLM,0.7772,0.18,0.0,0.82,1
2019-12-23,XLM,0.0,0.0,0.0,1.0,0
2019-12-22,XLM,0.0,0.0,0.0,1.0,0
2019-12-21,XLM,0.0,0.0,0.0,1.0,0
2019-12-20,XLM,0.0,0.0,0.0,1.0,0
2019-12-19,XLM,-0.3182,0.0,0.095,0.905,-1
2019-12-18,XLM,0.0772,0.094,0.082,0.824,1
2019-12-17,XLM,-0.25,0.0,0.08,0.92,-1
2019-12-16,XLM,0.0,0.0,0.0,1.0,0
2019-12-15,XLM,-0.6486,0.093,0.296,0.611,-1
2019-12-14,XLM,0.0,0.0,0.0,1.0,0
2019-12-13,XLM,0.2023,0.073,0.0,0.927,1
2019-12-12,XLM,0.0,0.0,0.0,1.0,0
2019-12-11,XLM,-0.3182,0.0,0.099,0.901,-1
2019-12-10,XLM,-0.128,0.135,0.153,0.712,-1
2019-12-09,XLM,0.0,0.0,0.0,1.0,0
2019-12-08,XLM,0.6588,0.145,0.0,0.855,1
2019-12-07,XLM,0.6588,0.145,0.0,0.855,1
2019-12-06,XLM,0.6588,0.145,0.0,0.855,1
2019-12-05,XLM,0.4767,0.193,0.073,0.734,1
2019-12-04,XLM,0.0,0.0,0.0,1.0,0
2019-12-03,XLM,0.0,0.0,0.0,1.0,0
2019-12-02,XLM,0.0,0.0,0.0,1.0,0
2019-12-01,XLM,0.0,0.0,0.0,1.0,0
2019-11-30,XLM,0.0,0.0,0.0,1.0,0
2019-11-29,XLM,0.0,0.0,0.0,1.0,0
2019-11-28,XLM,0.0,0.0,0.0,1.0,0
2019-11-27,XLM,0.0,0.0,0.0,1.0,0
2019-11-26,XLM,0.0,0.0,0.0,1.0,0
2019-11-25,XLM,0.0,0.0,0.0,1.0,0
2019-11-24,XLM,0.0,0.0,0.0,1.0,0
2019-11-23,XLM,0.0,0.0,0.0,1.0,0
2019-11-22,XLM,0.0,0.0,0.0,1.0,0
2019-11-21,XLM,0.0,0.0,0.0,1.0,0
2019-11-20,XLM,0.0,0.0,0.0,1.0,0
2019-11-19,XLM,0.0,0.0,0.0,1.0,0
2019-11-18,XLM,0.0,0.0,0.0,1.0,0
2019-11-17,XLM,0.0,0.0,0.0,1.0,0
2019-11-16,XLM,0.0,0.0,0.0,1.0,0
2019-11-15,XLM,0.0,0.0,0.0,1.0,0
2019-11-14,XLM,0.296,0.138,0.0,0.862,1
2019-11-13,XLM,0.0,0.0,0.0,1.0,0
2019-11-12,XLM,-0.4939,0.059,0.171,0.769,-1
2019-11-11,XLM,-0.4939,0.059,0.171,0.769,-1
2019-11-10,XLM,0.0,0.0,0.0,1.0,0
2019-11-09,XLM,0.0,0.0,0.0,1.0,0
2019-11-08,XLM,0.0,0.0,0.0,1.0,0
2019-11-07,XLM,0.3818,0.126,0.0,0.874,1
2019-11-06,XLM,0.8689,0.329,0.0,0.671,1
2019-11-05,XLM,0.0,0.0,0.0,1.0,0
2019-11-04,XLM,0.0,0.0,0.0,1.0,0
2019-11-03,XLM,0.0,0.0,0.0,1.0,0
2019-11-02,XLM,0.0,0.0,0.0,1.0,0
2019-11-01,XLM,0.3612,0.094,0.0,0.906,1
2019-10-31,XLM,0.0,0.0,0.0,1.0,0
2019-10-30,XLM,-0.0772,0.097,0.11,0.793,-1
2019-10-29,XLM,-0.0772,0.097,0.11,0.793,-1
2019-10-28,XLM,-0.0772,0.097,0.11,0.793,-1
2019-10-27,XLM,-0.3818,0.0,0.106,0.894,-1
2019-10-26,XLM,0.8494,0.182,0.0,0.818,1
2019-10-25,XLM,0.8494,0.182,0.0,0.818,1
2019-10-24,XLM,0.8555,0.311,0.0,0.689,1
2019-10-23,XLM,0.8555,0.311,0.0,0.689,1
2019-10-22,XLM,0.8074,0.175,0.0,0.825,1
2019-10-21,XLM,0.8074,0.175,0.0,0.825,1
2019-10-20,XLM,0.8074,0.175,0.0,0.825,1
2019-10-19,XLM,0.8074,0.175,0.0,0.825,1
2019-10-18,XLM,0.8074,0.175,0.0,0.825,1
2019-10-17,XLM,0.8074,0.175,0.0,0.825,1
2019-10-16,XLM,-0.7269,0.0,0.264,0.736,-1
2019-10-15,XLM,0.8255,0.313,0.0,0.687,1
2019-10-14,XLM,0.7003,0.234,0.0,0.766,1
2019-10-13,XLM,0.7003,0.234,0.0,0.766,1
2019-10-12,XLM,0.7003,0.234,0.0,0.766,1
2019-10-11,XLM,0.7003,0.234,0.0,0.766,1
