Date,Open_XXBTZ,High_XXBTZ,Low_XXBTZ,Close_XXBTZ,Vol_XXBTZ
2020-01-02 18:00:00,6943.4,7397.3,6860.0,7334.8,8120.49140472
2020-01-03 18:00:00,7333.2,7396.4,7260.0,7350.2,2912.37313055
2020-01-04 18:00:00,7350.2,7493.3,7301.1,7346.9,2904.09349400
2020-01-05 18:00:00,7347.2,7800.0,7339.2,7757.3,5994.07494460
2020-01-06 18:00:00,7760.0,8252.5,7727.1,8160.0,10390.75619972
2020-01-07 18:00:00,8160.3,8464.3,7875.0,8043.3,12263.42855540
2020-01-08 18:00:00,8043.3,8043.7,7749.9,7818.0,6127.63939749
2020-01-09 18:00:00,7818.1,8191.9,7666.3,8191.9,8032.13512482
2020-01-10 18:00:00,8191.9,8319.5,7999.3,8026.2,4806.77769559
2020-01-11 18:00:00,8023.3,8185.0,7951.2,8177.3,2330.06754714
2020-01-12 18:00:00,8177.3,8188.8,8036.8,8104.0,2714.88825152
2020-01-13 18:00:00,8104.1,8892.0,8104.1,8815.5,15537.34136256
2020-01-14 18:00:00,8815.5,8900.0,8560.0,8810.3,8031.77698958
2020-01-15 18:00:00,8808.4,8846.2,8579.4,8717.8,4960.81372289
2020-01-16 18:00:00,8717.9,9004.0,8657.7,8901.5,8148.70639247
2020-01-17 18:00:00,8898.5,8975.0,8810.0,8907.7,3915.30406409
2020-01-18 18:00:00,8905.3,9185.0,8470.0,8705.8,8532.30267690
2020-01-19 18:00:00,8705.8,8731.9,8510.0,8629.4,3779.49236180
2020-01-20 18:00:00,8628.7,8782.2,8333.0,8723.3,4521.51907233
2020-01-21 18:00:00,8723.3,8795.0,8565.4,8659.0,3097.91256918
2020-01-22 18:00:00,8658.9,8662.1,8281.0,8390.1,5865.70003157
2020-01-23 18:00:00,8390.1,8505.5,8215.2,8426.8,4582.86030911
2020-01-24 18:00:00,8426.8,8427.8,8253.3,8325.0,2513.01012983
2020-01-25 18:00:00,8325.1,8601.9,8285.0,8592.7,3516.66680936
2020-01-26 18:00:00,8599.3,8979.0,8565.0,8891.8,6287.21715108
2020-01-27 18:00:00,8891.8,9420.7,8873.9,9399.9,8030.84078641
2020-01-28 18:00:00,9395.0,9438.3,9222.6,9280.9,5598.64605243
2020-01-29 18:00:00,9281.2,9568.1,9060.0,9500.0,8016.28534864
2020-01-30 18:00:00,9500.5,9520.0,9200.0,9339.3,4869.46275806
2020-01-31 18:00:00,9337.1,9453.9,9283.5,9377.1,1680.52574219
2020-02-01 18:00:00,9377.0,9473.1,9150.0,9322.2,3269.38968378
2020-02-02 18:00:00,9322.2,9610.0,9225.0,9281.0,4995.34829891
2020-02-03 18:00:00,9280.8,9348.7,9078.8,9159.3,3809.73133955
2020-02-04 18:00:00,9159.3,9765.0,9150.2,9616.2,6914.05347554
2020-02-05 18:00:00,9612.8,9853.0,9520.0,9754.7,5888.03835585
2020-02-06 18:00:00,9754.7,9883.6,9715.0,9799.6,3687.00812773
2020-02-07 18:00:00,9799.6,9942.0,9658.0,9904.3,3479.91913592
2020-02-08 18:00:00,9901.6,10180.0,9887.4,10160.1,4824.28468491
2020-02-09 18:00:00,10159.1,10200.0,9760.0,9850.1,5740.53752184
2020-02-10 18:00:00,9850.1,10409.2,9707.0,10273.2,7498.78791986
2020-02-11 18:00:00,10271.6,10486.9,10218.0,10354.6,6776.93755974
2020-02-12 18:00:00,10352.6,10516.6,10060.3,10241.6,7307.31061568
2020-02-13 18:00:00,10241.6,10390.0,10097.4,10370.8,3567.75073529
2020-02-14 18:00:00,10369.5,10400.0,9766.9,9904.6,3626.96333990
2020-02-15 18:00:00,9904.5,10046.8,9632.0,9923.9,3239.16987186
2020-02-16 18:00:00,9921.1,9961.5,9476.4,9702.1,4759.25765662
2020-02-17 18:00:00,9702.2,10281.0,9615.0,10180.0,4946.63002769
2020-02-18 18:00:00,10180.3,10300.0,9346.0,9602.2,6771.75337086
2020-02-19 18:00:00,9602.0,9704.9,9350.0,9610.7,4154.07286871
2020-02-20 18:00:00,9608.5,9771.4,9562.8,9698.2,2778.86679125
2020-02-21 18:00:00,9696.8,9717.6,9575.0,9671.5,1028.00120476
2020-02-22 18:00:00,9670.0,10022.0,9666.0,9966.1,2462.42622628
2020-02-23 18:00:00,9967.5,10022.8,9485.0,9664.6,4234.87059293
2020-02-24 18:00:00,9661.8,9677.4,9244.0,9309.5,4373.89747117
2020-02-25 18:00:00,9307.7,9365.6,8645.0,8783.5,8419.18472364
2020-02-26 18:00:00,8783.3,8968.0,8516.3,8810.3,4871.47143515
2020-02-27 18:00:00,8814.5,8895.0,8439.3,8715.5,5456.72459924
2020-02-28 18:00:00,8706.8,8795.0,8526.6,8529.1,2241.96592406
2020-02-29 18:00:00,8526.1,8750.0,8405.0,8530.0,3134.04788956
2020-03-01 18:00:00,8518.8,8965.0,8486.9,8924.7,4758.56506701
2020-03-02 18:00:00,8918.4,8924.1,8662.5,8752.8,3892.82816455
2020-03-03 18:00:00,8756.6,8844.0,8670.4,8758.7,3140.28034020
2020-03-04 18:00:00,8758.4,9170.0,8758.4,9066.0,4762.43290995
2020-03-05 18:00:00,9065.8,9175.0,9001.9,9154.9,3664.43951004
2020-03-06 18:00:00,9154.8,9213.0,8856.0,8899.5,2985.57244616
2020-03-07 18:00:00,8891.1,8891.1,8003.1,8035.6,7188.98135068
2020-03-08 19:00:00,8039.8,8185.0,7634.3,7927.8,9972.59475142
2020-03-09 19:00:00,7929.1,8153.5,7735.0,7886.9,7321.23320851
2020-03-10 19:00:00,7889.6,7986.1,7589.0,7943.3,6679.27569715
2020-03-11 19:00:00,7961.3,7967.3,4672.3,4850.0,39800.71505227
2020-03-12 19:00:00,4850.0,5999.0,3913.1,5630.2,45110.87342509
2020-03-13 19:00:00,5630.2,5664.9,5057.0,5162.2,11373.58938992
2020-03-14 19:00:00,5163.1,6002.2,5092.6,5340.1,14972.44241729
2020-03-15 19:00:00,5339.7,5345.8,4331.7,5042.3,25217.66913966
2020-03-16 19:00:00,5044.0,5565.1,4942.0,5331.7,17512.03843833
2020-03-17 19:00:00,5334.3,5450.0,5015.9,5415.2,17389.77099803
2020-03-18 19:00:00,5419.3,6433.6,5270.1,6184.5,21672.56794101
2020-03-19 19:00:00,6185.3,7020.0,5680.0,6206.8,22752.76020803
2020-03-20 19:00:00,6207.0,6469.9,5850.0,6196.3,11088.60927023
2020-03-21 19:00:00,6196.3,6419.9,5748.7,5825.5,11834.23997828
2020-03-22 19:00:00,5820.6,6615.0,5688.1,6505.1,16490.58491787
2020-03-23 19:00:00,6498.4,6875.0,6404.0,6769.0,15187.88737389
2020-03-24 19:00:00,6766.8,6985.0,6462.5,6689.9,12154.11551176
2020-03-25 19:00:00,6690.0,6796.2,6524.8,6767.0,7007.12459154
2020-03-26 19:00:00,6764.2,6869.0,6280.0,6376.4,9964.06390661
2020-03-27 19:00:00,6376.3,6376.4,6039.0,6251.8,9047.77713744
2020-03-28 19:00:00,6252.6,6281.1,5866.3,5875.0,6451.48074249
2020-03-29 19:00:00,5875.0,6640.0,5851.0,6403.2,11024.05146764
2020-03-30 19:00:00,6403.8,6525.0,6336.0,6422.1,6173.38589792
2020-03-31 19:00:00,6422.2,6710.0,6157.4,6662.9,11298.75259834
2020-04-01 19:00:00,6662.9,7269.0,6576.4,6803.8,18344.45513512
2020-04-02 19:00:00,6800.5,7053.3,6610.0,6738.6,11139.79871481
2020-04-03 19:00:00,6738.6,7002.0,6654.5,6873.2,6160.36258014
2020-04-04 19:00:00,6873.0,6910.1,6681.8,6779.4,3842.23364298
2020-04-05 19:00:00,6778.7,7370.0,6774.2,7343.5,12052.07455138
2020-04-06 19:00:00,7342.3,7474.9,7080.0,7206.2,10959.24109233
2020-04-07 19:00:00,7204.7,7425.7,7157.0,7368.0,7513.67368316
2020-04-08 19:00:00,7366.3,7378.1,7091.9,7294.1,7172.46709718
2020-04-09 19:00:00,7294.1,7304.5,6750.0,6873.8,10944.24981389
2020-04-10 19:00:00,6873.7,6960.0,6771.4,6889.6,4297.11045169
2020-04-11 19:00:00,6886.8,7216.5,6795.0,6903.7,7413.51868624
2020-04-12 19:00:00,6903.7,6903.9,6560.0,6861.6,10209.63615758
2020-04-13 19:00:00,6862.1,6985.0,6772.7,6874.5,5897.65064809
2020-04-14 19:00:00,6874.6,6938.8,6601.0,6619.8,6376.29262691
2020-04-15 19:00:00,6618.1,7212.2,6478.6,7114.9,14381.39167045
2020-04-16 19:00:00,7112.4,7157.8,6989.7,7034.1,5728.81106563
2020-04-17 19:00:00,7034.5,7300.0,7025.4,7259.0,4787.19773175
2020-04-18 19:00:00,7258.9,7276.1,7066.2,7127.6,3469.26761388
2020-04-19 19:00:00,7125.8,7224.0,6760.2,6839.2,7408.89086987
2020-04-20 19:00:00,6838.2,6952.6,6773.1,6852.1,4638.37896165
2020-04-21 19:00:00,6855.0,7165.0,6819.8,7136.9,5933.87000545
2020-04-22 19:00:00,7136.8,7790.0,7035.2,7485.0,11413.46162252
2020-04-23 19:00:00,7489.8,7610.0,7370.0,7507.8,7417.32530007
2020-04-24 19:00:00,7509.4,7731.8,7442.2,7550.1,5605.49059654
2020-04-25 19:00:00,7550.0,7710.0,7480.0,7703.9,4518.49022689
2020-04-26 19:00:00,7706.6,7795.0,7629.7,7792.4,6358.90421104
2020-04-27 19:00:00,7792.4,7794.9,7671.1,7755.8,4236.80566423
2020-04-28 19:00:00,7753.0,8978.0,7727.6,8779.9,20471.05190692
2020-04-29 19:00:00,8779.9,9487.9,8410.0,8629.6,23985.38992569
2020-04-30 19:00:00,8628.3,9065.0,8628.3,8824.6,8508.44395579
2020-05-01 19:00:00,8831.0,9016.2,8756.4,8983.1,5759.28671375
2020-05-02 19:00:00,8983.2,9204.8,8714.0,8905.5,8379.61977310
2020-05-03 19:00:00,8910.9,8972.5,8534.0,8886.3,8240.87431951
2020-05-04 19:00:00,8890.7,9119.9,8780.0,9027.4,7421.48480588
2020-05-05 19:00:00,9027.4,9430.0,8921.0,9166.1,11362.01313335
2020-05-06 19:00:00,9163.1,10080.2,9037.0,10001.0,18206.78074228
2020-05-07 19:00:00,10001.4,10048.2,9727.5,9809.5,9783.48938227
2020-05-08 19:00:00,9808.4,9911.7,9518.0,9539.7,8004.08245324
2020-05-09 19:00:00,9530.5,9570.1,7995.6,8716.5,21269.65739269
2020-05-10 19:00:00,8724.9,9175.0,8190.0,8570.8,18291.82768881
2020-05-11 19:00:00,8570.8,8975.0,8531.8,8823.7,7354.10341194
2020-05-12 19:00:00,8818.1,9411.0,8808.1,9317.1,9472.11087761
2020-05-13 19:00:00,9317.1,9947.0,9256.9,9788.5,12966.02053407
2020-05-14 19:00:00,9788.5,9847.1,9128.0,9312.1,11082.91558633
2020-05-15 19:00:00,9310.5,9590.0,9221.1,9386.0,4905.16528078
2020-05-16 19:00:00,9379.3,9888.0,9317.1,9673.0,6998.24963795
2020-05-17 19:00:00,9675.6,9948.3,9400.0,9725.3,8025.34763434
2020-05-18 19:00:00,9726.0,9900.0,9465.0,9779.3,8433.88252936
2020-05-19 19:00:00,9779.2,9841.4,9310.0,9510.1,8928.34699991
2020-05-20 19:00:00,9510.1,9564.0,8800.0,9057.3,12850.78533232
2020-05-21 19:00:00,9057.5,9261.2,8925.0,9169.0,5948.22846448
2020-05-22 19:00:00,9169.9,9316.0,9072.5,9178.6,3223.80644681
2020-05-23 19:00:00,9175.4,9300.0,8645.0,8715.1,6806.68899898
2020-05-24 19:00:00,8712.8,8975.0,8644.0,8898.1,6019.25989883
2020-05-25 19:00:00,8898.0,9012.0,8686.6,8841.7,5236.66556594
2020-05-26 19:00:00,8840.7,9226.0,8810.6,9213.9,6834.04990446
2020-05-27 19:00:00,9208.0,9625.0,9109.4,9577.9,8108.35758970
2020-05-28 19:00:00,9578.0,9608.6,9312.0,9425.0,6002.56934043
2020-05-29 19:00:00,9424.9,9745.0,9330.0,9698.6,5071.76497567
2020-05-30 19:00:00,9699.9,9700.0,9380.0,9447.4,3643.43597021
2020-05-31 19:00:00,9447.9,10370.0,9414.6,10206.2,9866.95115835
2020-06-01 19:00:00,10210.1,10235.0,9300.0,9525.4,14963.95762982
2020-06-02 19:00:00,9516.0,9690.0,9310.9,9664.1,4383.39531009
2020-06-03 19:00:00,9670.0,9884.7,9465.0,9791.4,6818.32814269
2020-06-04 19:00:00,9792.1,9855.0,9537.9,9617.7,5121.00668816
2020-06-05 19:00:00,9617.6,9731.2,9527.4,9672.0,2681.15313308
2020-06-06 19:00:00,9668.7,9812.4,9386.6,9757.7,4869.61667609
2020-06-07 19:00:00,9755.7,9800.0,9626.8,9780.9,3571.19983983
2020-06-08 19:00:00,9782.0,9900.4,9560.3,9778.0,5905.61392668
2020-06-09 19:00:00,9778.0,10000.0,9680.0,9892.4,5841.62377546
2020-06-10 19:00:00,9892.2,9990.0,9090.5,9265.8,12247.96471877
2020-06-11 19:00:00,9265.8,9545.0,9234.0,9460.0,4753.44160400
2020-06-12 19:00:00,9459.9,9492.8,9353.8,9471.0,1910.81428241
2020-06-13 19:00:00,9472.9,9475.0,9230.6,9330.4,2680.38680179
2020-06-14 19:00:00,9328.4,9499.9,8905.0,9425.3,9823.89428294
2020-06-15 19:00:00,9425.3,9593.0,9385.0,9528.5,5563.38048246
2020-06-16 19:00:00,9527.5,9556.8,9233.4,9453.1,5393.86904625
2020-06-17 19:00:00,9453.1,9480.0,9268.2,9381.5,3652.89691828
2020-06-18 19:00:00,9381.5,9439.7,9219.9,9302.1,4506.12586124
2020-06-19 19:00:00,9301.2,9394.9,9165.0,9355.6,2127.73045817
2020-06-20 19:00:00,9357.0,9416.9,9280.0,9284.7,2014.19981502
2020-06-21 19:00:00,9284.7,9780.0,9275.0,9694.0,5237.81344337
2020-06-22 19:00:00,9694.0,9721.3,9575.8,9622.3,3628.18725463
2020-06-23 19:00:00,9625.5,9661.7,9200.0,9282.0,5937.38256752
2020-06-24 19:00:00,9290.6,9337.5,8992.4,9233.5,6244.40048570
2020-06-25 19:00:00,9238.0,9285.0,9028.6,9150.3,5297.72428640
2020-06-26 19:00:00,9153.0,9183.3,8812.8,9002.0,4249.82947999
2020-06-27 19:00:00,9003.9,9189.3,8937.5,9113.7,2562.54923600
2020-06-28 19:00:00,9113.8,9230.0,9013.0,9183.5,4167.07503225
2020-06-29 19:00:00,9186.4,9199.0,9061.3,9133.9,2685.85190593
2020-06-30 19:00:00,9135.0,9300.3,9094.2,9234.5,3526.76141260
2020-07-01 19:00:00,9233.9,9269.2,8935.6,9086.0,4547.45864937
2020-07-02 19:00:00,9086.0,9123.1,9041.4,9058.0,1652.16338851
2020-07-03 19:00:00,9058.1,9194.8,9044.9,9138.5,1524.40316113
2020-07-04 19:00:00,9138.5,9143.5,8915.1,9083.8,1933.66216977
2020-07-05 19:00:00,9083.8,9372.0,9065.2,9348.2,4710.44847333
2020-07-06 19:00:00,9347.1,9378.0,9204.1,9256.8,3589.57391325
2020-07-07 19:00:00,9258.4,9480.0,9237.6,9440.1,4307.70416024
2020-07-08 19:00:00,9440.0,9440.1,9155.2,9240.2,3776.71826166
2020-07-09 19:00:00,9236.0,9314.9,9125.0,9286.0,2668.97298418
2020-07-10 19:00:00,9286.1,9296.7,9186.4,9234.6,1145.08067707
2020-07-11 19:00:00,9234.5,9340.0,9161.5,9300.0,1679.96695486
2020-07-12 19:00:00,9300.0,9367.7,9195.7,9236.2,2850.69438337
2020-07-13 19:00:00,9237.2,9275.0,9095.0,9252.2,3085.47358479
2020-07-14 19:00:00,9253.9,9272.7,9155.1,9195.0,3307.12674699
2020-07-15 19:00:00,9194.9,9208.8,9021.7,9130.9,3908.40889536
2020-07-16 19:00:00,9131.0,9182.1,9078.5,9152.2,2171.67983091
2020-07-17 19:00:00,9152.2,9208.9,9123.0,9174.1,1053.26547125
2020-07-18 19:00:00,9173.7,9238.2,9111.1,9213.7,1355.34662685
2020-07-19 19:00:00,9216.1,9224.6,9131.5,9163.0,2034.71911035
2020-07-20 19:00:00,9163.0,9436.0,9157.3,9393.8,4022.04830186
2020-07-21 19:00:00,9393.9,9569.0,9281.8,9529.9,3139.86902079
2020-07-22 19:00:00,9529.8,9676.0,9460.0,9612.0,4565.29741884
2020-07-23 19:00:00,9612.0,9649.0,9480.0,9553.6,3345.55355981
2020-07-24 19:00:00,9553.6,9748.1,9540.9,9710.2,2412.07406077
2020-07-25 19:00:00,9712.1,10197.0,9666.7,9939.6,5224.80083782
2020-07-26 19:00:00,9939.6,11420.0,9937.1,11046.1,16317.13418061
2020-07-27 19:00:00,11051.0,11263.1,10588.0,10934.0,8489.68581504
2020-07-28 19:00:00,10934.0,11348.0,10852.2,11108.2,6258.41077832
2020-07-29 19:00:00,11111.1,11187.2,10828.8,11114.8,5060.25168109
2020-07-30 19:00:00,11114.8,11460.0,10980.0,11356.2,5391.83287510
2020-07-31 19:00:00,11356.1,11883.4,11239.4,11809.9,6935.58801917
2020-08-01 19:00:00,11811.0,12126.6,10590.0,11067.1,9103.23275731
2020-08-02 19:00:00,11072.1,11484.2,10827.9,11237.3,4734.35785204
2020-08-03 19:00:00,11237.1,11419.0,11028.5,11197.5,3413.51179664
2020-08-04 19:00:00,11200.0,11791.4,11099.2,11746.0,5230.82070658
2020-08-05 19:00:00,11746.0,11912.2,11579.3,11771.5,4417.04203441
2020-08-06 19:00:00,11771.5,11918.7,11350.0,11603.5,5264.97323381
2020-08-07 19:00:00,11603.5,11813.8,11540.0,11768.0,2217.98830939
2020-08-08 19:00:00,11768.0,11804.9,11532.5,11687.5,1618.55270851
2020-08-09 19:00:00,11689.7,12082.9,11535.5,11898.7,6928.45634041
2020-08-10 19:00:00,11898.7,11939.0,11133.0,11391.7,7265.36658733
2020-08-11 19:00:00,11391.6,11620.0,11163.0,11576.6,4049.32104614
2020-08-12 19:00:00,11576.7,11799.0,11269.0,11794.6,4296.45387091
2020-08-13 19:00:00,11794.8,11867.1,11658.5,11772.6,3549.57338470
2020-08-14 19:00:00,11775.0,11988.0,11675.0,11858.3,3176.27440204
2020-08-15 19:00:00,11855.6,11939.5,11701.0,11916.8,1955.26237298
2020-08-16 19:00:00,11919.9,12480.6,11775.0,12301.7,6920.63243919
2020-08-17 19:00:00,12301.7,12393.7,11807.7,11957.0,6055.42452850
2020-08-18 19:00:00,11955.2,12020.0,11569.4,11757.4,5945.74455341
2020-08-19 19:00:00,11757.2,11899.7,11675.0,11864.6,3273.14388850
2020-08-20 19:00:00,11864.5,11884.8,11500.0,11522.7,3996.10639778
2020-08-21 19:00:00,11522.7,11687.0,11350.0,11672.7,2777.53556332
2020-08-22 19:00:00,11672.7,11715.0,11525.2,11652.6,1207.43793131
2020-08-23 19:00:00,11653.2,11821.9,11600.0,11764.8,2158.19547377
2020-08-24 19:00:00,11760.5,11768.8,11120.0,11330.0,5257.96303760
2020-08-25 19:00:00,11330.1,11539.0,11251.7,11469.5,2742.52781267
2020-08-26 19:00:00,11469.6,11598.8,11128.4,11327.9,4707.31018559
2020-08-27 19:00:00,11327.9,11549.7,11283.8,11532.6,2688.00400619
2020-08-28 19:00:00,11531.0,11580.0,11408.1,11480.9,1489.53499146
2020-08-29 19:00:00,11480.9,11715.0,11469.0,11713.1,1357.35993004
2020-08-30 19:00:00,11713.0,11785.0,11580.0,11656.9,2463.34774191
2020-08-31 19:00:00,11657.2,12068.6,11532.8,11926.8,4033.23011004
2020-09-01 19:00:00,11926.3,11955.3,11187.0,11396.9,6177.24737800
2020-09-02 19:00:00,11399.2,11478.0,10025.0,10180.1,10567.15214810
2020-09-03 19:00:00,10180.0,10634.8,9914.6,10463.6,7291.88858934
2020-09-04 19:00:00,10463.5,10565.0,9856.3,10162.2,6725.52374424
2020-09-05 19:00:00,10164.0,10345.0,10010.0,10253.1,2497.15786405
2020-09-06 19:00:00,10256.2,10415.3,9877.6,10377.4,4070.35031772
2020-09-07 19:00:00,10377.5,10440.0,9850.0,10123.3,5532.39183434
2020-09-08 19:00:00,10123.3,10350.0,9983.2,10229.7,3169.44850660
2020-09-09 19:00:00,10229.5,10488.0,10227.5,10350.1,3714.09087142
2020-09-10 19:00:00,10350.0,10411.3,10210.0,10398.2,2682.48875246
2020-09-11 19:00:00,10398.1,10475.0,10280.0,10447.5,2068.36599332
2020-09-12 19:00:00,10447.5,10573.0,10217.2,10328.2,2427.79196668
2020-09-13 19:00:00,10328.2,10745.0,10251.2,10674.9,4151.73228339
2020-09-14 19:00:00,10675.0,10935.0,10620.0,10785.2,4280.92435538
2020-09-15 19:00:00,10785.2,11097.9,10670.2,10951.1,4155.03620984
2020-09-16 19:00:00,10951.3,11043.2,10750.3,10944.8,3387.94544680
2020-09-17 19:00:00,10944.8,11039.1,10818.0,10934.7,2354.54057504
2020-09-18 19:00:00,10934.8,11178.2,10898.9,11080.7,1827.56916142
2020-09-19 19:00:00,11078.0,11078.0,10766.2,10918.5,2298.82352174
2020-09-20 19:00:00,10918.6,10985.0,10300.0,10415.0,6425.34807722
2020-09-21 19:00:00,10417.9,10570.0,10362.8,10532.5,3177.44162823
2020-09-22 19:00:00,10531.2,10534.0,10134.6,10230.7,4306.72297782
2020-09-23 19:00:00,10230.7,10788.3,10192.4,10740.2,4593.25293705
2020-09-24 19:00:00,10738.9,10761.6,10565.0,10695.1,3847.35826784
2020-09-25 19:00:00,10695.1,10695.1,10695.1,10695.1,0.00000000
2020-09-26 19:00:00,10695.1,10695.1,10695.1,10695.1,0.00000000
2020-09-27 19:00:00,10695.1,10695.1,10695.1,10695.1,0.00000000
2020-09-28 19:00:00,10695.1,10695.1,10695.1,10695.1,0.00000000
2020-09-29 19:00:00,10841.4,10842.4,10670.0,10774.9,2473.82922088
2020-09-30 19:00:00,10774.9,10930.0,10451.0,10616.1,5064.96171829
2020-10-01 19:00:00,10611.0,10655.5,10384.3,10574.8,3866.32730974
2020-10-02 19:00:00,10574.8,10603.7,10504.1,10553.0,1221.43053437
2020-10-03 19:00:00,10553.0,10690.0,10531.2,10676.4,1234.25174381
2020-10-04 19:00:00,10676.4,10799.0,10632.0,10799.0,2274.02057894
2020-10-05 19:00:00,10799.0,10803.6,10527.0,10605.4,3347.54265930
2020-10-06 19:00:00,10605.0,10676.6,10552.6,10669.9,2177.50587476
2020-10-07 19:00:00,10670.0,10969.6,10540.0,10934.1,4228.06693828
2020-10-08 19:00:00,10931.9,11110.6,10842.0,11060.2,3237.00773051
2020-10-09 19:00:00,11060.1,11499.0,11060.1,11301.5,3960.95890077
2020-10-10 19:00:00,11299.4,11443.9,11262.0,11376.6,2180.88632597
2020-10-11 19:00:00,11376.6,11725.9,11202.9,11535.8,4883.07187989
2020-10-12 19:00:00,11534.6,11560.0,11315.0,11428.6,3464.47542678
2020-10-13 19:00:00,11428.9,11555.0,11300.0,11433.1,2817.85908619
2020-10-14 19:00:00,11433.2,11628.0,11255.3,11501.0,3310.60603618
2020-10-15 19:00:00,11501.0,11549.0,11207.0,11326.9,3689.18449699
2020-10-16 19:00:00,11327.0,11411.8,11254.6,11363.9,1155.95428631
2020-10-17 19:00:00,11364.0,11515.1,11355.7,11508.9,1062.87912435
2020-10-18 19:00:00,11508.8,11838.3,11416.6,11757.0,4364.70701426
2020-10-19 19:00:00,11757.0,12070.0,11678.8,11925.4,5301.91244632
2020-10-20 19:00:00,11926.7,13241.4,11905.7,12813.0,11497.59347437
2020-10-21 19:00:00,13124.6,13199.0,12943.6,12984.1,973.12908360
2020-10-22 19:00:00,12985.4,13032.8,12735.0,12939.0,3897.16955007
2020-10-23 19:00:00,12939.0,13172.3,12890.7,13130.9,1813.58698169
2020-10-24 19:00:00,13130.9,13351.0,12833.0,13039.2,3508.36779755
2020-10-25 19:00:00,13039.8,13243.6,12801.0,13080.0,4628.57769014
2020-10-26 19:00:00,13080.0,13794.8,13064.0,13649.6,7598.84407927
2020-10-27 19:00:00,13649.1,13851.6,12900.0,13289.5,8264.04057366
2020-10-28 19:00:00,13288.0,13644.0,12975.0,13463.1,5549.85025094
2020-10-29 19:00:00,13462.1,13684.9,13131.0,13567.0,6467.91601097
2020-10-30 19:00:00,13567.0,14080.0,13425.5,13809.1,5282.11155202
2020-10-31 19:00:00,13799.0,13900.6,13634.6,13762.5,2302.11145634
2020-11-01 18:00:00,13762.6,13840.0,13218.3,13565.8,5151.11685948
2020-11-02 18:00:00,13568.3,14062.8,13305.0,14021.8,5039.10250174
2020-11-03 18:00:00,14028.8,14266.4,13540.7,14163.3,7484.67922848
2020-11-04 18:00:00,14165.7,15782.3,14120.1,15610.4,13893.35310348
2020-11-05 18:00:00,15610.3,15967.0,15177.0,15599.2,9645.32707811
2020-11-06 18:00:00,15602.8,15769.9,14365.0,14837.3,7646.39947038
2020-11-07 18:00:00,14837.4,15650.0,14726.6,15480.1,4503.79086731
2020-11-08 18:00:00,15480.0,15843.3,14824.7,15322.9,7504.18058973
2020-11-09 18:00:00,15339.1,15474.9,15100.0,15316.7,3736.89301767
2020-11-10 18:00:00,15319.0,15990.0,15300.0,15708.7,6372.85620441
2020-11-11 18:00:00,15708.6,16345.0,15425.3,16307.8,9541.89852023
2020-11-12 18:00:00,16308.6,16489.4,15980.6,16343.4,6047.97099830
2020-11-13 18:00:00,16343.3,16343.4,15735.0,16080.1,3713.34899327
2020-11-14 18:00:00,16086.5,16170.5,15801.0,15962.3,2083.20526402
2020-11-15 18:00:00,15966.8,16892.9,15884.3,16721.1,6629.53381631
2020-11-16 18:00:00,16723.8,17876.1,16569.5,17684.8,10140.27825534
2020-11-17 18:00:00,17680.0,18495.0,17200.0,17800.0,13809.84372874
2020-11-18 18:00:00,17800.0,18200.0,17369.0,17828.2,6833.90109047
2020-11-19 18:00:00,17827.4,18824.0,17780.0,18680.2,6868.25970170
2020-11-20 18:00:00,18673.6,18977.5,18333.0,18708.7,4874.53549384
2020-11-21 18:00:00,18708.7,18764.9,17620.0,18450.2,6457.67189893
2020-11-22 18:00:00,18433.7,18780.0,18005.0,18387.8,6160.78140739
2020-11-23 18:00:00,18380.2,19448.0,18069.7,19173.8,9038.29612050
2020-11-24 18:00:00,19169.6,19509.3,18425.1,18723.4,6923.70078677
2020-11-25 18:00:00,18725.9,18900.0,16210.0,17164.6,18298.68923292
2020-11-26 18:00:00,17165.0,17460.0,16450.8,17144.2,5962.04838793
2020-11-27 18:00:00,17146.0,17890.0,16871.1,17732.9,5037.34622355
2020-11-28 18:00:00,17731.6,18356.1,17525.0,18194.2,5284.40097885
2020-11-29 18:00:00,18195.6,19850.0,16660.0,19708.1,13486.01802720
2020-11-30 18:00:00,19706.5,19947.5,18111.0,18782.9,12790.05335884
2020-12-01 18:00:00,18777.0,19350.0,18347.1,19231.4,6800.55853419
2020-12-02 18:00:00,19219.3,19600.0,18851.9,19451.3,5045.72826462
2020-12-03 18:00:00,19440.7,19536.1,18561.6,18665.8,5834.11698084
2020-12-04 18:00:00,18655.0,19179.3,18511.0,19153.0,2374.36779330
2020-12-05 18:00:00,19153.1,19437.0,18857.8,19392.9,2717.60065321
2020-12-06 18:00:00,19385.0,19440.0,18900.0,19178.6,3138.36481260
2020-12-07 18:00:00,19182.5,19300.0,18120.0,18320.5,6386.01889423
2020-12-08 18:00:00,18313.1,18640.0,17649.9,18548.5,7731.94332043
2020-12-09 18:00:00,18548.4,18557.2,17911.1,18245.5,4911.09036808
2020-12-10 18:00:00,18246.4,18285.0,17572.0,18031.5,6183.56417574
2020-12-11 18:00:00,18031.5,18986.9,18024.0,18806.9,4583.50043711
2020-12-12 18:00:00,18814.4,19420.0,18712.6,19164.1,4740.41168303
2020-12-13 18:00:00,19163.0,19342.7,19002.0,19281.1,3153.24214073
2020-12-14 18:00:00,19281.0,19551.5,19048.9,19439.7,5539.35145570
